Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Alaska air group inc,ALK,"",8365883.0,504545000.0,0.0140232,0.0165,1002,260248.0,3.210705,addition,6.6802693,Q2 2009,TRANSPORTS,13F,06/30/2021,78.3798,52.8
Livanova plc,LIVN,"",5991867.0,503976000.0,0.0140074,0.0139,1003,-401545.0,-6.280606,reduction,12.2223717,Q4 2015,HEALTH CARE,13F,06/30/2021,64.16,76.72
Evercore inc. class a,EVR,"",3579725.0,503916000.0,0.0140057,0.0149,1004,-268327.0,-6.973061,reduction,9.0266360,Q2 2009,FINANCE,13F,06/30/2021,79.52,151.84
Medifast inc,MED,"",1778889.0,503392000.0,0.0139912,0.0113,1005,-34964.0,-1.927609,reduction,15.1653355,Q4 2009,CONSUMER STAPLES,13F,06/30/2021,83.08,196.27
Macerich company (the),MAC,"",27579299.0,503322000.0,0.0139892,0.0075,1006,5702680.0,26.067465,addition,12.9474868,Q1 2009,REAL ESTATE,13F,06/30/2021,33.3372,18.09
American states water co.,AWR,"",6315069.0,502431000.0,0.0139645,0.0139,1007,48195.0,0.769044,addition,17.0992856,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,51.3668,90.84
Teradata corp.,TDC,"",10046883.0,502041000.0,0.0139536,0.0121,1008,-646379.0,-6.044732,reduction,9.2088753,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,31.11,56.56
Primerica inc,PRI,"",3276793.0,501808000.0,0.0139471,0.0152,1009,-227116.0,-6.481789,reduction,8.3020113,Q4 2010,FINANCE,13F,06/30/2021,88.01,168.24
Cogent communications group inc,CCOI,"",6521569.0,501443000.0,0.013937,0.0135,1010,-167339.0,-2.501739,reduction,13.6819106,Q4 2009,COMMUNICATIONS,13F,06/30/2021,46.52,76.59
National storage affiliates trust,NSA,"",9907111.0,500905000.0,0.013922,0.0147,1011,-2654745.0,-21.133382,reduction,11.1754566,Q2 2015,REAL ESTATE,13F,06/30/2021,27.51,62.46
Valvoline inc,VVV,"",15422056.0,500599000.0,0.0139135,0.0122,1012,-499745.0,-3.138747,reduction,8.5317538,Q4 2016,MATERIALS,13F,06/30/2021,23.67,33.96
Sm energy co,SM,"",20318539.0,500447000.0,0.0139093,0.0085,1013,2646392.0,14.974932,addition,16.7615860,Q2 2009,ENERGY,13F,06/30/2021,18.4895,34.32
Pnm resources  inc.,PNM,"",10251217.0,499953000.0,0.0138956,0.015,1014,-164442.0,-1.578796,reduction,11.9429511,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,39.44,49.75
Organon & co,OGN,"",16503495.0,499395000.0,0.0138801,,1015,16503495.0,,new,6.5090977,Q2 2021,HEALTH CARE,13F,06/30/2021,30.26,36.75
Walker & dunlop inc,WD,"",4782346.0,499182000.0,0.0138742,0.0147,1016,-79910.0,-1.643476,reduction,15.0285020,Q2 2011,FINANCE,13F,06/30/2021,51.14,130.07
Allete inc. (minnesota power and light - duluth edison electric),ALE,"",7122323.0,498418000.0,0.0138529,0.0126,1017,720267.0,11.250558,addition,13.6265149,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,68.9463,61.54
8x8 inc,EGHT,"",17954181.0,498407000.0,0.0138526,0.0177,1018,-630071.0,-3.390349,reduction,16.0257949,Q2 2011,INFORMATION TECHNOLOGY,13F,06/30/2021,17.3,22.66
California water services group,CWT,"",8964059.0,497863000.0,0.0138375,0.0144,1019,255118.0,2.92938,addition,17.6336363,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,40.5491,60.88
Cabot microelectronics corp,CCMP,"",3299955.0,497435000.0,0.0138256,0.0186,1020,-278567.0,-7.784415,reduction,11.2925704,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2021,89.8,128.37
Bruker corp,BRKR,"",6513896.0,494927000.0,0.0137559,0.0108,1021,805046.0,14.101719,addition,4.3132672,Q4 2009,HEALTH CARE,13F,06/30/2021,34.7273,80.3
Hudson pacific properties inc,HPP,"",17758129.0,494031000.0,0.013731,0.0146,1022,-610859.0,-3.325491,reduction,11.6463679,Q2 2011,REAL ESTATE,13F,06/30/2021,30.82,25.75
Servisfirst bancshares inc,SFBS,"",7252548.0,493030000.0,0.0137032,0.0134,1023,-206109.0,-2.763353,reduction,13.3807876,Q2 2015,FINANCE,13F,06/30/2021,37.74,80.31
Ishares msci taiwan capped etf,EWT,"",7687488.0,491617000.0,0.0136639,0.0141,1024,-292490.0,-3.665298,reduction,No Data,Q3 2010,FINANCE,13F,06/30/2021,45.48,63.02
Rayonier inc.,RYN,"",13672781.0,491264000.0,0.0136541,0.0129,1025,66740.0,0.490517,addition,9.6747078,Q3 2008,REAL ESTATE,13F,06/30/2021,29.0836,37.33
Unum group  inc.,UNM,"",17275422.0,490620000.0,0.0136362,0.0142,1026,-110123.0,-0.633417,reduction,8.4520350,Q3 2007,FINANCE,13F,06/30/2021,41.85,25.47
Owens & minor  inc (holding co.),OMI,"",11569479.0,489735000.0,0.0136116,0.0136,1027,-727955.0,-5.919568,reduction,15.3314310,Q2 2009,INDUSTRIALS,13F,06/30/2021,27.75,35.88
Astrazeneca plc,AZN,"",8174749.0,489668000.0,0.0136097,0.0202,1028,-5635206.0,-40.80539,reduction,0.2638520,Q3 2016,HEALTH CARE,13F,06/30/2021,43.96,62.38
Cerence inc,CRNC,"",4552385.0,489426911.35,0.013603,0.0089,1029,1552525.0,51.753248,addition,11.9779139,,INFORMATION TECHNOLOGY,13G,07/31/2021,,105.13
Tx pacific land trust,TPL,"",305799.0,489199000.0,0.0135967,0.0075,1030,145507.0,90.776208,addition,3.9445394,Q1 2017,REAL ESTATE,13F,06/30/2021,1551.9877,1273.67
Mirati therapeutics inc,MRTX,"",3027505.0,489034000.0,0.0135921,0.023,1031,-1546086.0,-33.804641,reduction,5.8646217,Q1 2015,HEALTH CARE,13F,06/30/2021,97.28,189.02
Tegna inc. (gannett co.),TGNA,"",26058256.0,488852000.0,0.013587,0.0145,1032,-160700.0,-0.612915,reduction,11.7865079,Q4 2008,COMMUNICATIONS,13F,06/30/2021,14.67,19.66
Portland general electric co.,POR,"",9517463.0,488721725.05,0.0135834,0.0098,1033,1914670.0,25.183771,addition,10.6452822,,UTILITIES AND TELECOMMUNICATIONS,13G,08/31/2021,,49.31
Ishares msci usa quality factor etf-ishares msci usa quality factor etf,QUAL,"",3672231.0,487929000.0,0.0135614,0.0134,1034,-74201.0,-1.980578,reduction,No Data,Q2 2016,FINANCE,13F,06/30/2021,89.7,141.89
Guidewire software  inc.,GWRE,"",4326788.0,487715000.0,0.0135554,0.014,1035,-376806.0,-8.011023,reduction,5.2032978,Q2 2012,INFORMATION TECHNOLOGY,13F,06/30/2021,72.38,125.73
National instruments corp,NATI,"",11526002.0,487317000.0,0.0135444,0.0162,1036,-1213715.0,-9.527017,reduction,8.6674096,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2021,37.07,42.47
Vontier corp.,VNT,"",14889617.0,485107000.0,0.013483,0.0143,1037,-1207346.0,-7.500458,reduction,8.8209699,Q4 2020,INDUSTRIALS,13F,06/30/2021,31.93,33.83
Taylor morrison home corp,TMHC,"",18354581.0,484930000.0,0.013478,0.0171,1038,-538481.0,-2.850152,reduction,14.6497840,Q2 2013,INDUSTRIALS,13F,06/30/2021,17.44,30.53
Merit medical systems inc.,MMSI,"",7495212.0,484640000.0,0.01347,0.0138,1039,-326921.0,-4.179435,reduction,13.3199613,Q4 2008,HEALTH CARE,13F,06/30/2021,37.26,67.26
First hawaiian inc,FHB,"",17088828.0,484299000.0,0.0134605,0.0141,1040,-408162.0,-2.332756,reduction,13.1873093,Q3 2016,FINANCE,13F,06/30/2021,20.34,27.59
Ncr corp.,NCR,"",10607121.0,483790000.0,0.0134464,0.0122,1041,-363193.0,-3.310689,reduction,8.0723904,Q4 2008,INFORMATION TECHNOLOGY,13F,06/30/2021,42.45,39.54
Willscot corp,WSC,"",17353820.0,483652000.0,0.0134425,0.0118,1042,2925612.0,20.27703,addition,7.6676924,Q1 2017,FINANCE,13F,06/30/2021,19.3729,34.75
Semtech corp,SMTC,"",7024437.0,483281000.0,0.0134322,0.015,1043,-352601.0,-4.77971,reduction,10.9080629,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2021,36.5,85.03
Shockwave medical inc,SWAV,"",2541177.0,482138000.0,0.0134004,0.009,1044,183398.0,7.778422,addition,7.2294519,Q2 2019,HEALTH CARE,13F,06/30/2021,65.7905,213.7
Aramark,ARMK,"",12939314.0,481989000.0,0.0133963,0.0144,1045,-26222.0,-0.202244,reduction,5.0694360,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2021,37.35,36.48
Simply good foods co/the,SMPL,"",13200331.0,481945000.0,0.0133951,0.0121,1046,-366899.0,-2.704303,reduction,13.7819268,Q3 2017,CONSUMER STAPLES,13F,06/30/2021,25.88,39.65
Vistra energy corp,VST,"",25926071.0,480928000.0,0.0133668,0.0148,1047,-2536463.0,-8.911585,reduction,5.3730700,Q2 2017,ENERGY,13F,06/30/2021,20.1,19.59
Hexcel corp,HXL,"",7703179.0,480677000.0,0.0133598,0.0131,1048,-278227.0,-3.48594,reduction,9.1869375,Q4 2009,INDUSTRIALS,13F,06/30/2021,53.49,56.74
Interactive brokers group inc,IBKR,"",7308467.0,480385000.0,0.0133517,0.0147,1049,446204.0,6.502286,addition,7.4467421,Q1 2009,FINANCE,13F,06/30/2021,42.7821,70.85
Adient plc,ADNT,"",10622725.0,480146000.0,0.0133451,0.0144,1050,-447466.0,-4.04208,reduction,11.2746539,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2021,47.05,41.62
Ishares msci eafe min vol factor etf-ishares msci eafe min vol factor etf,EFAV,"",6355284.0,480079000.0,0.0133432,0.0141,1051,-204107.0,-3.111676,reduction,No Data,Q3 2012,FINANCE,13F,06/30/2021,67.17,76.71
Chemours co (the),CC,"",13779388.0,479521000.0,0.0133277,0.0116,1052,-401526.0,-2.831454,reduction,8.3428677,Q2 2015,MATERIALS,13F,06/30/2021,39.09,28.02
Kb home inc.,KBH,"",11770970.0,479314000.0,0.0133219,0.0186,1053,-1852248.0,-13.596259,reduction,12.7746631,Q4 2008,CONSUMER DISCRETIONARY,13F,06/30/2021,26.32,40.15
Irobot corp,IRBT,"",5128200.0,478924000.0,0.0133111,0.0182,1054,46088.0,0.906867,addition,18.2530738,Q3 2010,CONSUMER DISCRETIONARY,13F,06/30/2021,71.994,83.42
Umb financial corp (city national bank & trust co. - united missouri bancshares  kansas city  mo),UMBF,"",5138017.0,478142000.0,0.0132894,0.0144,1055,-172047.0,-3.240017,reduction,10.6272576,Q4 2009,FINANCE,13F,06/30/2021,75.21,98.82
Blackline inc,BL,"",4292861.0,477667000.0,0.0132762,0.0126,1056,338790.0,8.568131,addition,7.3496653,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2021,57.7368,126.87
Ishares msci eafe value etf-ishares msci eafe value etf,EFV,"",9219881.0,477221000.0,0.0132638,0.0108,1057,2003478.0,27.762834,addition,No Data,Q4 2015,FINANCE,13F,06/30/2021,50.8129,51.98
Clarivate plc,CLVT,"",17316910.0,476734000.0,0.0132502,0.0043,1058,11719828.0,209.391751,addition,2.6959250,Q4 2019,FINANCE,13F,06/30/2021,26.5604,23.45
Matson inc,MATX,"",7445857.0,476534000.0,0.0132447,0.0148,1059,-128025.0,-1.690348,reduction,17.1327062,Q2 2009,REAL ESTATE,13F,06/30/2021,,83.28
Siteone landscape supply inc,SITE,"",2814810.0,476436000.0,0.013242,0.0209,1060,-1347016.0,-32.365986,reduction,6.3185138,Q2 2016,INDUSTRIALS,13F,06/30/2021,88.35,234.96
Badger meter inc,BMI,"",4850257.0,475906000.0,0.0132272,0.0135,1061,-91665.0,-1.854845,reduction,16.6239072,Q4 2009,INDUSTRIALS,13F,06/30/2021,45.35,102.25
Eqova water technologies corp,AQUA,"",12664673.0,475685117.88,0.0132211,0.0093,1062,2774173.0,28.048865,addition,10.5626584,,INDUSTRIALS,13G,09/30/2021,,41.83
Ishares intermediate-term corp bd etf,IGIB,"",7858063.0,475570000.0,0.0132179,0.0161,1063,-1373794.0,-14.881015,reduction,No Data,Q4 2012,FINANCE,13F,06/30/2021,59.22,59.71
Enersys inc.,ENS,"",4850048.0,473997000.0,0.0131742,0.0134,1064,-175641.0,-3.494864,reduction,11.4056351,Q4 2009,INDUSTRIALS,13F,06/30/2021,79.28,80.04
One gas  inc.,OGS,"",6394488.0,473962000.0,0.0131732,0.0147,1065,-130129.0,-1.994431,reduction,11.9521391,Q1 2014,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,69.71,67.3
Block (h&r) inc.,HRB,"",20143665.0,472973000.0,0.0131457,0.0138,1066,-1433798.0,-6.644887,reduction,11.0774894,Q4 2007,CONSUMER DISCRETIONARY,13F,06/30/2021,22.34,23.07
Acadia healthcare company inc.,ACHC,"",7528774.0,472432000.0,0.0131307,0.0132,1067,-316822.0,-4.038215,reduction,8.3780224,Q2 2012,HEALTH CARE,13F,06/30/2021,46.2,62.0
Hancock whitney corp,HWC,"",10627965.0,472306000.0,0.0131272,0.0138,1068,-512920.0,-4.603943,reduction,12.2370556,Q4 2009,FINANCE,13F,06/30/2021,43.87,49.48
Celsius holdings  inc.,CELH,"",6203458.0,472022000.0,0.0131193,0.0066,1069,1560394.0,33.606989,addition,8.3287677,Q2 2018,ENERGY,13F,06/30/2021,40.5978,96.52
Vonage holdings corp,VG,"",32753843.0,471983000.0,0.0131182,0.0113,1070,291369.0,0.897556,addition,13.0050614,Q2 2011,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,8.2652,16.12
Quaker chemical corp.,KWR,"",1989183.0,471815000.0,0.0131135,0.0146,1071,-46360.0,-2.277525,reduction,11.1262754,Q4 2010,MATERIALS,13F,06/30/2021,145.32,245.84
Alliance data systems corp,ADS,"",4523427.0,471298000.0,0.0130992,0.0172,1072,-704150.0,-13.469912,reduction,9.0912199,Q4 2008,INFORMATION TECHNOLOGY,13F,06/30/2021,173.79,85.25
Athene holding ltd class a,ATH,"",6978777.0,471066000.0,0.0130927,0.0126,1073,-1545631.0,-18.131828,reduction,3.6353477,Q1 2017,FINANCE,13F,06/30/2021,46.68,87.01
Hawaiian electric industries,HE,"",11137599.0,470897000.0,0.013088,0.0126,1074,1478194.0,15.303158,addition,10.1889065,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,35.706,40.56
Simmons first national corp.,SFNC,"",15955053.0,468123000.0,0.0130109,0.0139,1075,7384.0,0.046301,addition,14.7256620,Q4 2009,FINANCE,13F,06/30/2021,23.3728,29.89
Timken (roller bearing axle) co.,TKR,"",5784397.0,466164000.0,0.0129565,0.0144,1076,-241667.0,-4.010362,reduction,7.5852430,Q2 2008,INDUSTRIALS,13F,06/30/2021,48.06,70.95
Doordash  inc.,DASH,"",2612273.0,465847000.0,0.0129476,0.0028,1077,1879859.0,256.666175,addition,0.8223487,Q4 2020,CONSUMER DISCRETIONARY,13F,06/30/2021,168.3543,194.8
Commercial metals company,CMC,"",15151295.0,465448000.0,0.0129366,0.0137,1078,64934.0,0.430415,addition,12.5646601,Q1 2009,MATERIALS,13F,06/30/2021,20.1754,32.18
Rli corp.,RLI,"",4444556.0,464856000.0,0.0129201,0.0153,1079,-211225.0,-4.536833,reduction,9.8323406,Q4 2009,FINANCE,13F,06/30/2021,64.68,108.31
Northwestern corp,NWE,"",7706135.0,464064000.0,0.0128981,0.0144,1080,207707.0,2.770007,addition,14.9456005,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,59.3637,56.86
Ishares core dividend growth etf-ishares core dividend growth etf,DGRO,"",9160478.0,461322000.0,0.0128219,0.0129,1081,65778.0,0.723256,addition,No Data,Q1 2016,FINANCE,13F,06/30/2021,44.2442,53.13
Wyndham destinations inc,TNL,"",7758313.0,461231000.0,0.0128194,0.015,1082,-587268.0,-7.036874,reduction,8.9901906,Q4 2008,CONSUMER DISCRETIONARY,13F,06/30/2021,19.43,54.34
South jersey industries inc.,SJI,"",17758100.0,460466000.0,0.0127981,0.0109,1083,1322083.0,8.043816,addition,15.7924039,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,32.1312,22.76
Zurn water solutions corp,ZWS,"",9201978.0,460466000.0,0.0127981,0.0139,1084,-812463.0,-8.112914,reduction,7.5983245,Q2 2012,INDUSTRIALS,13F,06/30/2021,26.86,36.28
Abercrombie & fitch co.,ANF,"",9909631.0,460106000.0,0.0127881,0.0103,1085,-285391.0,-2.799317,reduction,16.7725382,Q4 2008,CONSUMER DISCRETIONARY,13F,06/30/2021,14.58,39.54
Coterra energy inc,CTRA,"",26351515.0,460097000.0,0.0127878,0.0165,1086,-3532088.0,-11.819485,reduction,6.5934142,Q4 2009,ENERGY,13F,06/30/2021,23.64,21.32
Ralph lauren corp. class a,RL,"",3904571.0,459998000.0,0.0127851,0.0119,1087,620432.0,18.89177,addition,8.0294581,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2021,84.6117,127.17
Retail properties of america inc,RPAI,"",40145663.0,459669000.0,0.0127759,0.0125,1088,-305697.0,-0.755715,reduction,18.6899727,Q2 2012,REAL ESTATE,13F,06/30/2021,9.92,
Livent corp,LTHM,"",23695680.0,458748000.0,0.0127503,0.0126,1089,-1068711.0,-4.315515,reduction,14.6684595,Q4 2018,MATERIALS,13F,06/30/2021,12.55,28.22
Cirrus logic inc,CRUS,"",5387512.0,458584000.0,0.0127458,0.0165,1090,-1239096.0,-18.698797,reduction,9.3536892,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2021,56.81,80.81
Axalta coating systems ltd,AXTA,"",15003522.0,457455000.0,0.0127144,0.0169,1091,-4485955.0,-23.017319,reduction,6.5187097,Q4 2014,MATERIALS,13F,06/30/2021,28.2,31.19
Domtar corp. (dominion tar & chemical),UFS,"",8307236.0,456565000.0,0.0126897,0.0077,1092,1200037.0,16.884809,addition,16.4960711,Q2 2009,MATERIALS,13F,06/30/2021,39.4832,54.59
Bank of the ozarks,OZK,"",10821579.0,456238000.0,0.0126806,0.0132,1093,-149908.0,-1.366342,reduction,8.9009955,Q4 2009,FINANCE,13F,06/30/2021,49.37,44.67
Blueprint medicines corp,BPMC,"",5185918.0,456151000.0,0.0126782,0.0144,1094,145232.0,2.881195,addition,8.8536130,Q2 2015,HEALTH CARE,13F,06/30/2021,62.241,112.49
Potlatchdeltic corp,PCH,"",8581059.0,456082000.0,0.0126762,0.0135,1095,-88721.0,-1.023336,reduction,12.7988941,Q2 2009,REAL ESTATE,13F,06/30/2021,47.6,52.27
Biohaven pharmaceutical holding co ltd,BHVN,"",4691578.0,455460000.0,0.012659,0.0076,1096,908024.0,23.999235,addition,7.1735320,Q2 2017,HEALTH CARE,13F,06/30/2021,50.9346,142.32
Allscripts healthcare solutions inc,MDRX,"",24523533.0,453932000.0,0.0126165,0.0108,1097,-58171.0,-0.236643,reduction,19.6171208,Q2 2009,HEALTH CARE,13F,06/30/2021,11.21,13.78
Site centers corp. (developers diversified realty - ddr corp.),SITC,"",30109089.0,453442000.0,0.0126029,0.0116,1098,962939.0,3.303829,addition,14.2669888,Q4 2008,REAL ESTATE,13F,06/30/2021,26.9473,15.89
Regal rexnord corp,RRX,"",3389549.0,452539000.0,0.0125778,0.0147,1099,-121512.0,-3.460834,reduction,8.3287355,Q4 2008,INDUSTRIALS,13F,06/30/2021,78.55,152.33
Group 1 automotive  inc.,GPI,"",2928210.0,452202000.0,0.0125684,0.0136,1100,-2473.0,-0.084383,reduction,16.2011772,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2021,82.4,179.8
Integra lifesciences holdings corp,IART,"",6619154.0,451693000.0,0.0125543,0.0133,1101,82154.0,1.256754,addition,7.8259516,Q4 2009,HEALTH CARE,13F,06/30/2021,44.5675,66.46
Flowers foods,FLO,"",18662981.0,451645000.0,0.0125529,0.0132,1102,-160693.0,-0.853675,reduction,8.8135136,Q4 2007,CONSUMER STAPLES,13F,06/30/2021,20.2,24.75
Installed building products inc,IBP,"",3683735.0,450741000.0,0.0125278,0.0124,1103,-115625.0,-3.043276,reduction,12.4025710,Q2 2015,INDUSTRIALS,13F,06/30/2021,58.38,127.05
Redfin corp,RDFN,"",7106195.0,450603000.0,0.012524,0.0149,1104,-499963.0,-6.573135,reduction,6.7734542,Q3 2017,REAL ESTATE,13F,06/30/2021,28.13,51.34
Curtiss-wright corp.,CW,"",3790840.0,450202000.0,0.0125128,0.0136,1105,-119714.0,-3.061305,reduction,9.2721849,Q4 2009,INDUSTRIALS,13F,06/30/2021,100.28,127.68
Brandywine realty trust,BDN,"",32811845.0,449851000.0,0.0125031,0.0104,1106,5475792.0,20.031392,addition,19.1994685,Q4 2009,REAL ESTATE,13F,06/30/2021,13.3518,13.25
Maxlinear inc,MXL,"",10584732.0,449745000.0,0.0125001,0.0111,1107,-459784.0,-4.163007,reduction,13.8417614,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2021,25.92,63.0
Ultra clean holdings inc,UCTT,"",8368972.0,449582000.0,0.0124956,0.0132,1108,610998.0,7.875742,addition,18.7225324,Q2 2011,INFORMATION TECHNOLOGY,13F,06/30/2021,25.8083,49.57
Sunnova energy international inc,NOVA,"",11882690.0,447502000.0,0.0124378,0.0152,1109,-790646.0,-6.238657,reduction,10.6108947,Q3 2019,ENERGY,13F,06/30/2021,36.69,44.56
Brinks company (the),BCO,"",5813159.0,446684000.0,0.012415,0.0143,1110,-309081.0,-5.048495,reduction,11.6748375,Q3 2007,INDUSTRIALS,13F,06/30/2021,58.51,68.88
Planet fitness inc,PLNT,"",5930777.0,446288000.0,0.012404,0.0128,1111,290419.0,5.148946,addition,7.1254793,Q1 2016,CONSUMER DISCRETIONARY,13F,06/30/2021,46.719,79.55
Spire inc. (laclede gas light),SR,"",6148699.0,444366000.0,0.0123506,0.0137,1112,-162829.0,-2.579867,reduction,11.8966890,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2021,69.25,62.76
Jetblue airways corp,JBLU,"",26470194.0,444170000.0,0.0123452,0.0161,1113,-530026.0,-1.963043,reduction,8.3233805,Q4 2008,TRANSPORTS,13F,06/30/2021,19.73,14.03
Ishares national muni bond etf,MUB,"",3787403.0,443883000.0,0.0123372,0.0071,1114,1713987.0,82.664887,addition,No Data,Q4 2015,FINANCE,13F,06/30/2021,116.6471,115.94
Hanover insurance group  inc. (the),THG,"",3265445.0,442925000.0,0.0123106,0.0128,1115,-88054.0,-2.625735,reduction,9.1459661,Q3 2007,FINANCE,13F,06/30/2021,96.72,126.0
Rapid7 inc,RPD,"",4678538.0,442729000.0,0.0123051,0.0103,1116,-11270.0,-0.240308,reduction,8.3869617,Q1 2016,INFORMATION TECHNOLOGY,13F,06/30/2021,37.74,128.75
Healthcare trust of america inc,HTA,"",16581092.0,442715000.0,0.0123047,0.0135,1117,-34596.0,-0.208213,reduction,7.5764881,Q4 2012,REAL ESTATE,13F,06/30/2021,30.46,33.39
Arcosa inc,ACA,"",7536014.0,442665000.0,0.0123033,0.0147,1118,-166278.0,-2.158812,reduction,15.5700121,Q4 2018,INDUSTRIALS,13F,06/30/2021,32.49,51.73
Nvent electric plc,NVT,"",14150951.0,442076000.0,0.012287,0.0119,1119,-349453.0,-2.409954,reduction,8.4178174,Q2 2018,INDUSTRIALS,13F,06/30/2021,25.09,35.45
Flowserve corporation,FLS,"",10963785.0,442060000.0,0.0122865,0.0131,1120,-484197.0,-4.22954,reduction,8.4166669,Q4 2007,INDUSTRIALS,13F,06/30/2021,44.32,33.62
Independent bank group inc,IBTX,"",5973195.0,441897000.0,0.012282,0.0128,1121,-48540.0,-0.80608,reduction,13.8369544,Q2 2014,FINANCE,13F,06/30/2021,51.22,72.29
Caretrust reit inc,CTRE,"",19022680.0,441896000.0,0.012282,0.0129,1122,121052.0,0.640432,addition,19.6039173,Q2 2014,REAL ESTATE,13F,06/30/2021,17.9538,20.75
Vipshop holdings ltd adr,VIPS,"",21965176.0,441060000.0,0.0122587,0.019,1123,276938.0,1.276904,addition,3.6706073,Q1 2013,COMMUNICATIONS,13F,06/30/2021,13.4842,11.16
American equity investment life holding  co.,AEL,"",13614308.0,440013000.0,0.0122296,0.0128,1124,-147136.0,-1.06919,reduction,14.7161311,Q4 2009,FINANCE,13F,06/30/2021,27.34,31.87
Outfront media inc,OUT,"",18295327.0,439638000.0,0.0122192,0.0085,1125,5047049.0,38.095887,addition,12.5655926,Q2 2014,COMMUNICATIONS,13F,06/30/2021,23.7114,24.89
Home bancshares inc,HOMB,"",17790170.0,439061000.0,0.0122032,0.015,1126,-1086947.0,-5.758014,reduction,10.8418472,Q4 2009,FINANCE,13F,06/30/2021,25.44,23.76
Tencent music entertainment group,TME,"",28274817.0,437695000.0,0.0121652,0.0143,1127,4473850.0,18.796925,addition,3.3861964,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2021,14.5204,7.86
Upwork inc,UPWK,"",7499740.0,437160000.0,0.0121503,0.0087,1128,854679.0,12.861868,addition,5.8767659,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2021,22.3257,47.12
Callaway golf co.,ELY,"",12946202.0,436676000.0,0.0121369,0.0117,1129,-1995953.0,-13.357866,reduction,6.9614565,Q2 2009,CONSUMER DISCRETIONARY,13F,06/30/2021,13.71,27.05
Terreno realty corp,TRNO,"",6762942.0,436345000.0,0.0121277,0.012,1130,-283137.0,-4.018363,reduction,9.5896256,Q2 2011,REAL ESTATE,13F,06/30/2021,35.5,73.13
Amerco inc,UHAL,"",739488.0,435853000.0,0.012114,0.0127,1131,35892.0,5.101223,addition,3.7713994,Q4 2009,TRANSPORTS,13F,06/30/2021,379.2026,736.99
First citizens bancshares  inc. class a,FCNCA,"",522689.0,435264000.0,0.0120976,0.0081,1132,191773.0,57.952169,addition,5.9320843,Q4 2009,FINANCE,13F,06/30/2021,578.9796,813.9
Colfax corp,CFX,"",9490126.0,434740000.0,0.0120831,0.0123,1133,-43481.0,-0.456081,reduction,6.6671465,Q4 2010,INDUSTRIALS,13F,06/30/2021,35.27,51.62
Dorman products  inc.,DORM,"",4193285.0,434720000.0,0.0120825,0.0131,1134,-138726.0,-3.202346,reduction,13.1743109,Q4 2010,CONSUMER DISCRETIONARY,13F,06/30/2021,80.69,104.38
