Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Laredo petroleum inc,LPI,"",1977939.0,160352000.0,0.00448713,0.0044,1889,259274.0,15.085779,addition,15.3328605,Q1 2012,ENERGY,13F,09/30/2021,118.6072,65.99
Tivity health inc,TVTY,"",6937974.0,159989000.0,0.00447698,0.0047,1890,474654.0,7.343811,addition,14.0841838,Q4 2009,HEALTH CARE,13F,09/30/2021,27.159,27.22
Andersons  inc. (the),ANDE,"",5175895.0,159574000.0,0.00446536,0.0044,1891,-37897.0,-0.726861,reduction,15.5512845,Q4 2009,CONSUMER STAPLES,13F,09/30/2021,33.47,36.74
Sorrento therapeutics inc,SRNE,"",20867671.0,159218000.0,0.0044554,0.0052,1892,1749749.0,9.152402,addition,7.0002351,Q2 2015,INFORMATION TECHNOLOGY,13F,09/30/2021,6.8238,6.2
Marten transport ltd,MRTN,"",10129887.0,158938000.0,0.00444756,0.0044,1893,509222.0,5.293002,addition,12.2222169,Q4 2010,TRANSPORTS,13F,09/30/2021,10.9698,17.39
Armour residential reit inc,ARR,"",14675004.0,158195000.0,0.00442677,0.0041,1894,1672096.0,12.8594,addition,20.5982239,Q2 2011,REAL ESTATE,13F,09/30/2021,18.8343,10.35
U.s. ecology  inc.,ECOL,"",4884125.0,158001000.0,0.00442134,0.0053,1895,-201586.0,-3.963772,reduction,15.4990949,Q2 2011,INDUSTRIALS,13F,09/30/2021,46.72,35.35
Sjw group (san jose water co.),SJW,"",2390749.0,157933000.0,0.00441944,0.0042,1896,-6252.0,-0.260826,reduction,8.0253712,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,56.45,70.13
Childrens place inc,PLCE,"",2094280.0,157616000.0,0.00441057,0.0058,1897,-148741.0,-6.63128,reduction,14.2788700,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2021,109.1,104.55
Whiting petroleum corp,WLL,"",2696534.0,157505000.0,0.00440747,0.0041,1898,-11548.0,-0.426427,reduction,6.8933418,Q4 2007,ENERGY,13F,09/30/2021,84.66,68.53
Kadant inc.,KAI,"",771610.0,157485000.0,0.00440691,0.0039,1899,-20838.0,-2.629573,reduction,6.6631233,Q2 2011,INDUSTRIALS,13F,09/30/2021,80.37,227.25
Ishares cohen & steers reit etf-ishares cohen & steers reit etf,ICF,"",2404563.0,157307000.0,0.00440192,0.0045,1900,-78321.0,-3.154437,reduction,No Data,Q4 2013,REAL ESTATE,13F,09/30/2021,53.95,71.5
Ehealth inc,EHTH,"",3879811.0,157131000.0,0.004397,0.0069,1901,-342980.0,-8.122116,reduction,14.8165168,Q4 2010,FINANCE,13F,09/30/2021,44.25,26.1
Pagseguro digital ltd,PAGS,"",3037760.0,157114000.0,0.00439652,0.0047,1902,-302.0,-0.009941,reduction,1.5078612,Q1 2018,FINANCE,13F,09/30/2021,43.59,32.55
Cts corp.,CTS,"",5060377.0,156416000.0,0.00437699,0.0053,1903,-91234.0,-1.77098,reduction,15.6056480,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2021,24.6,38.09
Netgear  inc.,NTGR,"",4890299.0,156050000.0,0.00436675,0.0054,1904,-200687.0,-3.942007,reduction,16.0108848,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2021,49.13,27.65
First merchants corp.,FRME,"",3724214.0,155822000.0,0.00436037,0.0045,1905,-189149.0,-4.833413,reduction,6.8758537,Q4 2010,FINANCE,13F,09/30/2021,39.98,41.95
Eldorado resorts inc,CZR,CALL,1386800.0,155710000.0,0.00435724,0.004,1906,-3600.0,-0.258918,reduction,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2021,,100.7
Covanta holding corp.,CVA,"",7736693.0,155660000.0,0.00435584,0.0039,1907,-184720.0,-2.331907,reduction,5.8166608,Q2 2009,INDUSTRIALS,13F,09/30/2021,15.07,20.24
Sony group corp,SONY,"",1407410.0,155631000.0,0.00435503,0.0035,1908,117274.0,9.090049,addition,0.1116054,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2021,72.1989,124.23
Inmode ltd,INMD,"",1950212.0,155480000.0,0.0043508,0.0026,1909,-54286.0,-2.708209,reduction,2.5532450,Q2 2020,HEALTH CARE,13F,09/30/2021,76.71,94.15
Armada hoffler properties inc,AHH,"",11623455.0,155405000.0,0.0043487,0.0043,1910,-70893.0,-0.606216,reduction,19.0576514,Q2 2013,REAL ESTATE,13F,09/30/2021,14.51,14.63
Agilysys inc.,AGYS,"",2967965.0,155401000.0,0.00434859,0.0049,1911,-124668.0,-4.031128,reduction,12.0758024,Q2 2011,INFORMATION TECHNOLOGY,13F,09/30/2021,16.27,45.44
Orasure technologies inc,OSUR,"",13732954.0,155320000.0,0.00434632,0.004,1912,-321210.0,-2.285515,reduction,19.0711790,Q2 2011,HEALTH CARE,13F,09/30/2021,12.49,10.03
Qurate retail group inc series a (formerly liberty interactive),QRTEA,"",15240563.0,155301000.0,0.00434579,0.0057,1913,-492703.0,-3.1316,reduction,3.8189042,Q1 2009,COMMUNICATIONS,13F,09/30/2021,19.67,8.73
Springworks therapeutics inc,SWTX,"",2441178.0,154868000.0,0.00433367,0.0057,1914,-45145.0,-1.815734,reduction,4.9690244,Q3 2019,HEALTH CARE,13F,09/30/2021,55.57,71.92
Tactile systems technology inc,TCMD,"",3483470.0,154841000.0,0.00433292,0.005,1915,53260.0,1.552675,addition,17.6090287,Q1 2017,HEALTH CARE,13F,09/30/2021,39.0636,26.82
Ishares global financials etf,IXG,"",1972745.0,154762000.0,0.00433071,0.0046,1916,-165089.0,-7.722255,reduction,No Data,Q3 2020,FINANCE,13F,09/30/2021,71.97,82.02
Revolve group inc,RVLV,"",2500898.0,154480000.0,0.00432282,0.0046,1917,89384.0,3.706551,addition,6.5763999,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2021,58.5012,85.41
Schnitzer steel industries inc,SCHN,"",3524163.0,154394000.0,0.00432041,0.0047,1918,50615.0,1.457156,addition,12.8978769,Q1 2009,MATERIALS,13F,09/30/2021,24.6196,53.12
Ceva inc,CEVA,"",3617834.0,154372000.0,0.00431979,0.0048,1919,-22806.0,-0.626428,reduction,15.7676988,Q4 2010,INFORMATION TECHNOLOGY,13F,09/30/2021,36.12,49.45
Brookdale senior living inc.,BKD,"",24457861.0,154085000.0,0.00431176,0.005,1920,1569022.0,6.854965,addition,13.1987748,Q2 2009,HEALTH CARE,13F,09/30/2021,7.919,7.0
Cryolife  inc.,CRY,"",6903728.0,153884000.0,0.00430614,0.0054,1921,72359.0,1.059217,addition,17.5639170,Q4 2013,HEALTH CARE,13F,09/30/2021,20.6672,19.69
Maxar technologies ltd,MAXR,"",5432621.0,153851000.0,0.00430522,0.0061,1922,-50693.0,-0.924496,reduction,7.4936747,Q4 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,33.07,33.34
American axle & manufacturing holdings inc,AXL,"",17421555.0,153484000.0,0.00429495,0.0053,1923,-1085419.0,-5.864919,reduction,15.2757641,Q1 2010,CONSUMER DISCRETIONARY,13F,09/30/2021,15.87,9.77
Apogee enterprises  inc.,APOG,"",4062507.0,153401000.0,0.00429262,0.0048,1924,-173573.0,-4.097491,reduction,15.9146653,Q4 2009,INDUSTRIALS,13F,09/30/2021,53.96,47.58
Dynavax technologies corp,DVAX,"",7935807.0,152447000.0,0.00426593,0.0023,1925,-369047.0,-4.443751,reduction,6.9151278,Q4 2010,HEALTH CARE,13F,09/30/2021,7.42,16.96
Equinor asa,EQNR,"",5976553.0,152402000.0,0.00426467,0.0043,1926,-1369271.0,-18.640128,reduction,0.1834600,Q1 2017,ENERGY,13F,09/30/2021,17.55,26.79
Trueblue inc,TBI,"",5610693.0,151937000.0,0.00425166,0.0045,1927,-170700.0,-2.952576,reduction,15.8032234,Q1 2009,INDUSTRIALS,13F,09/30/2021,26.37,26.09
Ready capital corp,RC,"",10528128.0,151921000.0,0.00425121,0.0048,1928,-246202.0,-2.285079,reduction,14.7821916,Q1 2017,REAL ESTATE,13F,09/30/2021,13.93,15.73
Frontdoor inc,FTDR,"",3624909.0,151884000.0,0.00425017,0.005,1929,16351.0,0.453117,addition,4.2274433,Q3 2018,INDUSTRIALS,13F,09/30/2021,32.1044,37.78
News inc. class b,NWS,"",6537604.0,151869000.0,0.00424975,0.0046,1930,-192814.0,-2.864815,reduction,3.2748566,Q3 2013,COMMUNICATIONS,13F,09/30/2021,13.9,23.51
Axis capital holdings ltd,AXS,"",3287018.0,151333000.0,0.00423475,0.0046,1931,-48816.0,-1.463382,reduction,3.8775905,Q3 2007,FINANCE,13F,09/30/2021,64.35,53.2
Chewy inc,CHWY,"",2221475.0,151303000.0,0.00423391,0.005,1932,-47901.0,-2.110756,reduction,2.0844254,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2021,61.32,73.35
Mp materials corp,MP,"",4688291.0,151104000.0,0.00422835,0.0048,1933,7530.0,0.160871,addition,2.6374620,Q4 2020,FINANCE,13F,09/30/2021,36.6329,44.62
Westlake chemical corp,WLK,"",1657453.0,151061000.0,0.00422714,0.0042,1934,-28494.0,-1.690089,reduction,1.2933653,Q4 2009,MATERIALS,13F,09/30/2021,78.19,101.33
Benchmark electronics  inc.,BHE,"",5651040.0,150940000.0,0.00422376,0.0048,1935,-421625.0,-6.942998,reduction,15.8816902,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2021,31.38,26.04
Olaplex holdings inc,OLPX,"",6151986.0,150725000.0,0.00421774,,1936,6151986.0,,new,N/A,Q3 2021,CONSUMER STAPLES,13F,09/30/2021,24.5,28.35
Gannett co inc. (new media investment group),GCI,"",22561708.0,150712000.0,0.00421738,0.0033,1937,772753.0,3.546535,addition,15.8197813,Q2 2014,COMMUNICATIONS,13F,09/30/2021,9.1813,5.37
Grupo aeroportuario del pacifico  s.a.b de c.v. adr,PAC,"",1288692.0,149901000.0,0.00419468,0.004,1938,-52723.0,-3.930402,reduction,2.9930927,Q3 2012,TRANSPORTS,13F,09/30/2021,98.55,128.82
Revance therapeutics inc,RVNC,"",5371467.0,149649000.0,0.00418763,0.0044,1939,23789.0,0.444847,addition,7.4780566,Q2 2014,HEALTH CARE,13F,09/30/2021,22.7428,14.16
Cactus inc,WHD,"",3967162.0,149641000.0,0.00418741,0.004,1940,22569.0,0.57215,addition,6.8354150,Q1 2018,INDUSTRIALS,13F,09/30/2021,30.2726,39.9
Consensus cloud solutions inc,CCSI,"",2351241.0,148904092.53,0.00416679,,1941,2351241.0,"",new,No Data,, ,13G,10/31/2021,,62.75
Aarons holdings company  inc.,AAN,"",5385144.0,148307000.0,0.00415008,0.0051,1942,-304618.0,-5.353792,reduction,16.4821587,Q4 2020,CONSUMER DISCRETIONARY,13F,09/30/2021,19.45,25.08
Allison transmission holdings inc,ALSN,"",4198789.0,148301000.0,0.00414991,0.0051,1943,-385313.0,-8.405419,reduction,3.9702966,Q1 2012,CONSUMER DISCRETIONARY,13F,09/30/2021,37.91,36.75
Innoviva inc,INVA,"",8844726.0,147794000.0,0.00413572,0.0038,1944,-1234901.0,-12.251455,reduction,12.7272166,Q4 2009,HEALTH CARE,13F,09/30/2021,13.83,17.25
Tusimple holdings inc,TSP,"",3976021.0,147630000.0,0.00413113,0.0087,1945,-388749.0,-8.906517,reduction,2.1487313,Q2 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,71.24,39.24
Adtran inc,ADTN,"",7862608.0,147503000.0,0.00412758,0.0047,1946,-305709.0,-3.742619,reduction,16.1909280,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2021,19.04,22.06
Global blood therapeutics inc,GBT,"",5771215.0,147051000.0,0.00411493,0.0056,1947,983.0,0.017036,addition,9.2469545,Q3 2015,HEALTH CARE,13F,09/30/2021,38.1278,32.97
Southern co  6.75% series a equity units,SOLN,"",2879527.0,146885000.0,0.00411029,0.0041,1948,-52715.0,-1.797771,reduction,0.2213615,Q3 2019,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,53.25,51.08
Nextera energy  inc. 4.872% equity units due 09/01/2022,NEE+O,"",2503934.0,146756000.0,0.00410668,0.004,1949,-45837.0,-1.797691,reduction,N/A,Q3 2019,ENERGY,13F,09/30/2021,51.54,64.58
Arcus biosciences inc,RCUS,"",4202960.0,146558000.0,0.00410114,0.0031,1950,164232.0,4.066429,addition,5.8869903,Q1 2018,HEALTH CARE,13F,09/30/2021,15.7764,36.91
Continental resources inc,CLR,"",3172408.0,146407000.0,0.00409691,0.0038,1951,-403451.0,-11.282632,reduction,0.8631168,Q4 2008,ENERGY,13F,09/30/2021,34.56,46.49
Appfolio inc,APPF,"",1215166.0,146306000.0,0.00409408,0.0048,1952,-4355.0,-0.357107,reduction,6.3985724,Q1 2016,INFORMATION TECHNOLOGY,13F,09/30/2021,67.67,125.22
Vocera communications inc,VCRA,"",3191059.0,146024000.0,0.00408619,0.0034,1953,110750.0,3.595419,addition,9.1922133,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2021,28.3075,58.53
Bjs restaurants inc.,BJRI,"",3494102.0,145914000.0,0.00408311,0.0048,1954,-42964.0,-1.214679,reduction,14.9984813,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2021,42.01,34.74
Spdr(r) bloomberg barclays high yield bond etf-spdr(r) bloomberg barclays high yield bond etf,JNK,"",1332155.0,145685000.0,0.00407671,0.0056,1955,-488797.0,-26.842937,reduction,No Data,Q3 2011,FINANCE,13F,09/30/2021,736.1,108.28
Nikola corp,NKLA,"",13642339.0,145564000.0,0.00407332,0.006,1956,1616997.0,13.446578,addition,3.4255387,Q2 2018,FINANCE,13F,09/30/2021,17.1929,13.39
Diver healthcare tr common shares of ben,DHC,"",42871165.0,145335000.0,0.00406691,0.0052,1957,-1527427.0,-3.44026,reduction,17.9847895,Q4 2009,REAL ESTATE,13F,09/30/2021,14.56,3.37
Toast inc,TOST,"",2729468.0,145262286.96,0.00406488,0.0027,1958,813191.0,42.435984,addition,N/A,,INFORMATION TECHNOLOGY,13G,10/31/2021,,47.0
Viad corp,VVI,"",3197658.0,145207000.0,0.00406333,0.0045,1959,-57795.0,-1.775329,reduction,15.6033705,Q4 2009,INDUSTRIALS,13F,09/30/2021,47.23,47.71
Ww intl inc,WW,"",7952944.0,145140000.0,0.00406146,0.0056,1960,2424523.0,43.855614,addition,11.3820178,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2021,37.8738,20.93
Atea pharmaceuticals  inc.,AVIR,"",4136801.0,145035000.0,0.00405852,0.0021,1961,645838.0,18.500282,addition,N/A,Q4 2020,HEALTH CARE,13F,09/30/2021,,
Commscope holding co inc,COMM,"",10669627.0,145001000.0,0.00405757,0.0059,1962,711238.0,7.142099,addition,5.2250385,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2021,32.7981,10.1
Ishares short-term national munibond etf,SUB,"",1347247.0,144923000.0,0.00405538,0.0039,1963,47784.0,3.677211,addition,No Data,Q4 2015,FINANCE,13F,09/30/2021,107.734,107.29
Avangrid inc,AGR,"",2980163.0,144835000.0,0.00405292,0.0047,1964,-295943.0,-9.033377,reduction,0.7696611,Q4 2015,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,44.93,51.33
Ishares msci usa size factor etf-ishares msci usa size factor etf,SIZE,"",1131739.0,144523000.0,0.00404419,0.0036,1965,143121.0,14.476876,addition,No Data,Q1 2017,FINANCE,13F,09/30/2021,98.681,138.2
Repay hldgs corp cl a,RPAY,"",6270244.0,144404000.0,0.00404086,0.004,1966,363429.0,6.152707,addition,6.9218496,Q3 2019,FINANCE,13F,09/30/2021,20.8539,19.55
Towne bank/portsmouth va,TOWN,"",4627763.0,143969000.0,0.00402869,0.0041,1967,-225757.0,-4.651408,reduction,8.9548807,Q4 2010,FINANCE,13F,09/30/2021,30.67,32.72
Zumiez inc,ZUMZ,"",3618536.0,143873000.0,0.004026,0.0049,1968,23343.0,0.649284,addition,14.3795644,Q4 2010,CONSUMER DISCRETIONARY,13F,09/30/2021,21.9854,51.0
Penske automotive group  inc.,PAG,"",1421269.0,142982000.0,0.00400107,0.0029,1969,64222.0,4.732482,addition,1.7693158,Q1 2009,CONSUMER DISCRETIONARY,13F,09/30/2021,51.112,98.43
Fisker inc,FSR,"",9757885.0,142951000.0,0.0040002,0.0055,1970,-409204.0,-4.02479,reduction,5.9591932,Q4 2020,CONSUMER DISCRETIONARY,13F,09/30/2021,18.09,21.41
Frontier communications parent inc,FYBR,"",5124829.0,142830000.0,0.00399681,0.0015,1971,3076803.0,150.232614,addition,2.0968936,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,27.2825,34.11
Core laboratories n.v.,CLB,"",5141910.0,142688000.0,0.00399284,0.0057,1972,-160957.0,-3.035283,reduction,11.0981661,Q3 2007,ENERGY,13F,09/30/2021,65.44,25.88
Eventbrite inc,EB,"",7521587.0,142234000.0,0.00398014,0.004,1973,919.0,0.01222,addition,9.9522815,Q3 2018,COMMUNICATIONS,13F,09/30/2021,18.2001,19.88
Anglogold ashanti ltd ads,AU,"",8891015.0,142168000.0,0.00397829,0.0057,1974,-2118313.0,-19.241074,reduction,2.1302415,Q2 2009,MATERIALS,13F,09/30/2021,17.58,20.98
Pennymac financial services inc,PFSI,"",2324619.0,142104000.0,0.0039765,0.0044,1975,-253329.0,-9.826769,reduction,3.7460116,Q2 2013,FINANCE,13F,09/30/2021,37.86,62.9
Mpg ingredients inc,MGPI,"",2179427.0,141879000.0,0.0039702,0.0042,1976,-53864.0,-2.411867,reduction,9.9235499,Q3 2014,CONSUMER STAPLES,13F,09/30/2021,68.58,77.06
Heidrick & struggles international inc,HSII,"",3177847.0,141826000.0,0.00396872,0.0041,1977,-134078.0,-4.04834,reduction,16.2721821,Q2 2009,INDUSTRIALS,13F,09/30/2021,28.13,46.34
Dril-quip  inc.,DRQ,"",5628963.0,141738000.0,0.00396626,0.0054,1978,-142952.0,-2.476682,reduction,15.8870637,Q4 2009,ENERGY,13F,09/30/2021,49.34,20.98
Ssr mining,SSRM,"",9734613.0,141639000.0,0.00396349,0.0043,1979,-77345.0,-0.788273,reduction,4.5424767,Q2 2020,MATERIALS,13F,09/30/2021,19.6,19.78
C4 therapeutics  inc.,CCCC,"",3157207.0,141064000.0,0.0039474,0.0028,1980,524783.0,19.935352,addition,6.5158494,Q4 2020,HEALTH CARE,13F,09/30/2021,37.2593,40.83
Seer  inc.,SEER,"",4079920.0,140882000.0,0.0039423,0.0024,1981,1502471.0,58.292948,addition,7.1887615,Q4 2020,HEALTH CARE,13F,09/30/2021,38.1625,28.17
Albertsons companies  inc.,ACI,"",4521390.0,140750000.0,0.00393861,0.0022,1982,545970.0,13.733643,addition,0.9691927,Q2 2020,CONSUMER STAPLES,13F,09/30/2021,19.0843,34.11
Smart global holdings inc,SGH,"",3158132.0,140537000.0,0.00393265,0.0029,1983,960224.0,43.688089,addition,13.0174734,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,35.3761,58.18
Revolution medicines  inc.,RVMD,"",5106038.0,140466000.0,0.00393066,0.0043,1984,287908.0,5.975513,addition,6.9393391,Q1 2020,HEALTH CARE,13F,09/30/2021,33.2,30.99
Ishares currency hedged msci eurozone etf-ishares currency hedged msci eurozone etf,HEZU,"",3888665.0,140225000.0,0.00392392,0.004,1985,-18227.0,-0.466535,reduction,No Data,Q2 2015,FINANCE,13F,09/30/2021,36.4,38.94
Meridian bioscience inc,VIVO,"",7285587.0,140176000.0,0.00392255,0.0046,1986,-127024.0,-1.71362,reduction,16.8049788,Q4 2009,HEALTH CARE,13F,09/30/2021,14.69,20.09
Interface inc,TILE,"",9239922.0,139983000.0,0.00391715,0.0041,1987,-308508.0,-3.230981,reduction,15.6463159,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2021,18.62,16.71
Silk road medical inc,SILK,"",2539384.0,139742000.0,0.0039104,0.0034,1988,-1045.0,-0.041135,reduction,7.3215287,Q2 2019,HEALTH CARE,13F,09/30/2021,43.47,47.79
Icf international inc,ICFI,"",1562578.0,139521000.0,0.00390422,0.0038,1989,15622.0,1.009854,addition,8.2852596,Q1 2010,INDUSTRIALS,13F,09/30/2021,53.6103,105.92
Empire state realty trust inc,ESRT,"",13896925.0,139385000.0,0.00390041,0.0048,1990,-382864.0,-2.68116,reduction,8.0603425,Q4 2013,REAL ESTATE,13F,09/30/2021,16.94,10.04
Riot blockchain inc,RIOT,"",5411953.0,139087000.0,0.00389207,0.0058,1991,-149000.0,-2.679397,reduction,5.6403141,Q1 2017,HEALTH CARE,13F,09/30/2021,31.21,35.28
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",13893534.0,138935000.0,0.00388782,0.0052,1992,-1857213.0,-11.791269,reduction,0.4960167,Q3 2007,ENERGY,13F,09/30/2021,9.13,9.6
Quinstreet inc,QNST,"",7906837.0,138844000.0,0.00388527,0.004,1993,180160.0,2.331662,addition,14.6084791,Q2 2011,COMMUNICATIONS,13F,09/30/2021,8.4817,16.73
Accolade  inc.,ACCD,"",3290748.0,138770000.0,0.0038832,0.0041,1994,595012.0,22.072339,addition,4.9804173,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2021,44.8979,32.82
Preferred bank (los angeles ca),PFBC,"",2077376.0,138520000.0,0.00387621,0.0037,1995,-20325.0,-0.968918,reduction,15.7508227,Q1 2016,FINANCE,13F,09/30/2021,55.16,71.7
Kkr real estate finance trust inc,KREF,"",6558204.0,138379000.0,0.00387226,0.0033,1996,1063809.0,19.361713,addition,11.7873851,Q2 2017,FINANCE,13F,09/30/2021,20.103,21.79
Communication services select sector spdr fund,XLC,"",1725311.0,138215000.0,0.00386767,0.0045,1997,-249588.0,-12.638013,reduction,No Data,Q4 2018,FINANCE,13F,09/30/2021,43.21,80.54
Designer brands inc,DBI,"",9916927.0,138145000.0,0.00386571,0.0046,1998,-78757.0,-0.78791,reduction,15.1944192,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2021,18.53,16.12
Standard motor products inc. class a,SMP,"",3156692.0,137979000.0,0.00386107,0.004,1999,-121797.0,-3.715035,reduction,14.2061319,Q4 2010,CONSUMER DISCRETIONARY,13F,09/30/2021,48.58,53.43
Verra mobility corp,VRRM,"",9119960.0,137440000.0,0.00384599,0.0041,2000,-384520.0,-4.045671,reduction,5.6153590,Q4 2018,FINANCE,13F,09/30/2021,12.92,15.53
Harmonic inc.,HLIT,"",15687716.0,137268000.0,0.00384117,0.0038,2001,-270792.0,-1.69685,reduction,15.4094680,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2021,5.95,10.83
I-mab adr,IMAB,"",1892598.0,137193000.0,0.00383907,0.0042,2002,100726.0,5.621272,addition,2.4591129,Q1 2020,HEALTH CARE,13F,09/30/2021,80.2441,67.58
Spartannash co,SPTN,"",6258130.0,137055000.0,0.00383521,0.0033,2003,38704.0,0.622308,addition,17.4135640,Q4 2009,CONSUMER STAPLES,13F,09/30/2021,30.2878,24.62
Atara biotherapeutics inc,ATRA,"",7651591.0,136963000.0,0.00383264,0.0033,2004,-68440.0,-0.886525,reduction,9.0276216,Q4 2014,HEALTH CARE,13F,09/30/2021,21.14,17.8
Coursera inc,COUR,"",4311975.0,136474000.0,0.00381895,0.001,2005,3379901.0,362.62153,addition,3.1304438,Q1 2021,INFORMATION TECHNOLOGY,13F,09/30/2021,33.4549,35.54
Amphastar pharmaceuticals inc,AMPH,"",7177581.0,136446000.0,0.00381817,0.0041,2006,-92038.0,-1.266064,reduction,14.9434348,Q2 2015,HEALTH CARE,13F,09/30/2021,15.89,20.92
Everi holdings inc,EVRI,"",5639995.0,136375000.0,0.00381618,0.004,2007,-112012.0,-1.947355,reduction,6.2604435,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2021,7.4,23.62
Joyy inc,YY,"",2484556.0,136229000.0,0.0038121,0.0046,2008,-46738.0,-1.846407,reduction,4.0022259,Q2 2013,INFORMATION TECHNOLOGY,13F,09/30/2021,67.02,54.3
Brookfield renewable corporation class a,BEPC,"",3509420.0,136201000.0,0.00381131,0.0043,2009,-194017.0,-5.238836,reduction,2.0379151,Q3 2020,FINANCE,13F,09/30/2021,46.85,39.97
Uniqure n.v.,QURE,"",4243498.0,135834000.0,0.00380105,0.0011,2010,2998944.0,240.965358,addition,9.2012578,Q1 2017,HEALTH CARE,13F,09/30/2021,33.1978,29.93
Cemig-companhia energetica minas gerais adr,CIG,"",53781062.0,135530000.0,0.00379254,0.0036,2011,-48849.0,-0.090747,reduction,4.7706776,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2021,2.46,2.39
Inogen inc,INGN,"",3142274.0,135400000.0,0.0037889,0.0058,2012,-31708.0,-0.998997,reduction,13.8971468,Q2 2015,HEALTH CARE,13F,09/30/2021,76.33,33.06
Geo group  inc. (the),GEO,"",18105676.0,135248000.0,0.00378465,0.0036,2013,184907.0,1.031803,addition,14.7736641,Q4 2007,INDUSTRIALS,13F,09/30/2021,19.5553,9.26
Mercury general corp.,MCY,"",2427710.0,135151000.0,0.00378193,0.0044,2014,-14157.0,-0.579761,reduction,4.3844599,Q2 2009,FINANCE,13F,09/30/2021,60.26,51.78
Coeur mining inc.,CDE,"",21875699.0,134972000.0,0.00377692,0.0053,2015,496379.0,2.321772,addition,8.5110914,Q2 2009,MATERIALS,13F,09/30/2021,7.1669,6.68
Madison square garden sports corp,MSGS,"",725168.0,134844000.0,0.00377334,0.0037,2016,-50196.0,-6.473863,reduction,3.7022710,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2021,158.95,185.9
Rogers communications inc. class b (nyse),RCI,"",2889978.0,134790000.0,0.00377183,0.0007,2017,2446191.0,551.20835,addition,0.7339218,Q1 2017,COMMUNICATIONS,13F,09/30/2021,47.2803,47.4
Wipro ltd adr,WIT,"",15242376.0,134590000.0,0.00376623,0.0032,2018,383028.0,2.57769,addition,0.2781601,Q1 2012,INFORMATION TECHNOLOGY,13F,09/30/2021,4.7745,9.09
Propetro holding corp,PUMP,"",15548957.0,134499000.0,0.00376369,0.0036,2019,1394973.0,9.855692,addition,15.0580683,Q2 2017,ENERGY,13F,09/30/2021,14.8855,8.58
Heritage financial corp. (wa),HFWA,"",5273532.0,134475000.0,0.00376302,0.0037,2020,-27665.0,-0.521863,reduction,14.6606484,Q2 2011,FINANCE,13F,09/30/2021,30.54,25.19
Liberty latin america ltd class c,LILAK,"",10241588.0,134370000.0,0.00376008,0.0045,2021,-1322519.0,-11.436413,reduction,5.6072614,Q3 2015,COMMUNICATIONS,13F,09/30/2021,15.38,12.59
Constellation brands  inc.,STZ,CALL,637200.0,134252000.0,0.00375678,,2022,637200.0,,new,N/A,Q3 2021,CONSUMER STAPLES,13F,09/30/2021,,234.02
